table,lev,lev_name,time,kuski
325,33,Zig-Zag,"55,19",Cap
325,34,"Bumpy Journey","36,37",Madness
325,35,"Labyrinth Pro","2:13,43",John
325,36,"Fruit in the Den","57,08",Zweq
325,37,Jaws,"53,42",Zweq
325,38,Curvaceous,"28,90",Madness
325,39,Haircut,"38,92",John
325,40,"Double Trouble","1:20,41",Kazan
325,41,Framework,"38,38",adi
325,42,Enduro,"47,45",John
325,43,"He He","56,18",Zweq
325,44,Freefall,"11,46",mr
325,45,Sink,"32,45",Bjenn
325,46,Bowling,"52,44",Zweq
325,47,Enigma,"19,16",Stini
325,48,Downhill,"45,35",Zweq
325,49,"What the Heck","37,95",John
325,50,"Expert System","51,32",Bjenn
325,51,"Tricks Abound","41,79",Kazan
325,52,"Hang Tight","24,51",Jarkko
325,53,Hooked,"17,09",Jarkko
325,54,"Apple Harvest","1:14,72",John
326,1,"Warm Up","14,00",Zweq
326,2,"Flat Track","14,90",_Mika
326,3,"Twin Peaks","17,55",Kazan
326,4,"Over and Under","29,16",Zweq
326,5,"Uphill Battle","19,79",Jarkko
326,6,"Long Haul","30,36",milagros
326,7,"Hi Flyer","28,32",Zweq
326,8,Tag,"20,59",Bjenn
326,9,"Tunnel Terror","51,88",Zweq
326,10,"The Steppes","10,79",Zweq
326,11,"Gravity Ride","23,07",Zweq
326,12,"Islands in the Sky","20,65",Honza
326,13,"Hill Legend","13,88",Xiphias
326,14,Loop-de-Loop,"17,61",Zweq
326,15,"Serpents Tale","51,44",Bjenn
326,16,"New Wave","1:23,33",John
326,17,Labyrinth,"53,64",zaraptor
326,18,Spiral,"44,24",_Mika
326,19,Turnaround,"36,02",Zweq
326,20,"Upside Down","57,76",John
326,21,Hangman,"14,37",Kazan
326,22,Slalom,"38,73","Raven [EPO]"
326,23,"Quick Round","35,63","Raven [EPO]"
326,24,"Ramp Frenzy","41,36",Zweq
326,25,Precarious,"24,26",Zweq
326,26,Circuitous,"21,88",Zweq
326,27,"Shelf Life","33,70",Kazan
326,28,"Bounce Back","48,48",Zweq
326,29,Headbanger,"42,89",John
326,30,Pipe,"32,89","Jeppe [NL]"
326,31,"Animal Farm","1:10,59",John
326,32,"Steep Corner","42,36",Kazan
326,33,Zig-Zag,"55,19",Cap
326,34,"Bumpy Journey","36,37",Madness
326,35,"Labyrinth Pro","2:13,43",John
326,36,"Fruit in the Den","57,08",Zweq
326,37,Jaws,"53,42",Zweq
326,38,Curvaceous,"28,90",Madness
326,39,Haircut,"38,92",John
326,40,"Double Trouble","1:20,41",Kazan
326,41,Framework,"38,38",adi
326,42,Enduro,"47,45",John
326,43,"He He","56,18",Zweq
326,44,Freefall,"11,46",mr
326,45,Sink,"32,45",Bjenn
326,46,Bowling,"52,44",Zweq
326,47,Enigma,"19,16",Stini
326,48,Downhill,"45,35",Zweq
326,49,"What the Heck","37,95",John
326,50,"Expert System","51,32",Bjenn
326,51,"Tricks Abound","41,79",Kazan
326,52,"Hang Tight","24,51",Jarkko
326,53,Hooked,"17,09",Jarkko
326,54,"Apple Harvest","1:14,72",John
327,1,"Warm Up","14,00",Zweq
327,2,"Flat Track","14,90",_Mika
327,3,"Twin Peaks","17,55",Kazan
327,4,"Over and Under","29,16",Zweq
327,5,"Uphill Battle","19,79",Jarkko
327,6,"Long Haul","30,36",milagros
327,7,"Hi Flyer","28,32",Zweq
327,8,Tag,"20,59",Bjenn
327,9,"Tunnel Terror","51,88",Zweq
327,10,"The Steppes","10,79",Zweq
327,11,"Gravity Ride","23,07",Zweq
327,12,"Islands in the Sky","20,65",Honza
327,13,"Hill Legend","13,88",Xiphias
327,14,Loop-de-Loop,"17,61",Zweq
327,15,"Serpents Tale","51,44",Bjenn
327,16,"New Wave","1:23,33",John
327,17,Labyrinth,"53,64",zaraptor
327,18,Spiral,"44,24",_Mika
327,19,Turnaround,"36,02",Zweq
327,20,"Upside Down","57,76",John
327,21,Hangman,"14,37",Kazan
327,22,Slalom,"38,73","Raven [EPO]"
327,23,"Quick Round","35,63","Raven [EPO]"
327,24,"Ramp Frenzy","41,36",Zweq
327,25,Precarious,"24,26",Zweq
327,26,Circuitous,"21,88",Zweq
327,27,"Shelf Life","33,70",Kazan
327,28,"Bounce Back","48,48",Zweq
327,29,Headbanger,"42,89",John
327,30,Pipe,"32,89","Jeppe [NL]"
327,31,"Animal Farm","1:10,59",John
327,32,"Steep Corner","42,36",Kazan
327,33,Zig-Zag,"55,19",Cap
327,34,"Bumpy Journey","36,37",Madness
327,35,"Labyrinth Pro","2:13,43",John
327,36,"Fruit in the Den","57,08",Zweq
327,37,Jaws,"53,11",Kazan
327,38,Curvaceous,"28,90",Madness
327,39,Haircut,"38,92",John
327,40,"Double Trouble","1:20,41",Kazan
327,41,Framework,"38,17","GRob [NGT]"
327,42,Enduro,"47,45",John
327,43,"He He","56,18",Zweq
327,44,Freefall,"11,46",mr
327,45,Sink,"32,45",Bjenn
327,46,Bowling,"52,44",Zweq
327,47,Enigma,"19,16",Stini
327,48,Downhill,"45,35",Zweq
327,49,"What the Heck","37,95",John
327,50,"Expert System","51,32",Bjenn
327,51,"Tricks Abound","41,79",Kazan
327,52,"Hang Tight","24,51",Jarkko
327,53,Hooked,"17,09",Jarkko
327,54,"Apple Harvest","1:14,72",John
328,1,"Warm Up","14,00",Zweq
328,2,"Flat Track","14,88",Ded
328,3,"Twin Peaks","17,55",Kazan
328,4,"Over and Under","29,06",Zweq
328,5,"Uphill Battle","19,79",Jarkko
328,6,"Long Haul","30,36",milagros
328,7,"Hi Flyer","28,32",Zweq
328,8,Tag,"20,59",Bjenn
328,9,"Tunnel Terror","51,88",Zweq
328,10,"The Steppes","10,79",Zweq
328,11,"Gravity Ride","23,07",Zweq
328,12,"Islands in the Sky","20,65",Honza
328,13,"Hill Legend","13,88",Xiphias
328,14,Loop-de-Loop,"17,61",Zweq
328,15,"Serpents Tale","51,44",Bjenn
328,16,"New Wave","1:23,33",John
328,17,Labyrinth,"53,64",zaraptor
328,18,Spiral,"44,24",_Mika
328,19,Turnaround,"36,02",Zweq
328,20,"Upside Down","57,76",John
328,21,Hangman,"14,37",Kazan
328,22,Slalom,"38,73","Raven [EPO]"
328,23,"Quick Round","35,63","Raven [EPO]"
328,24,"Ramp Frenzy","41,36",Zweq
328,25,Precarious,"24,26",Zweq
328,26,Circuitous,"21,88",Zweq
328,27,"Shelf Life","33,70",Kazan
328,28,"Bounce Back","48,48",Zweq
328,29,Headbanger,"42,89",John
328,30,Pipe,"32,89","Jeppe [NL]"
328,31,"Animal Farm","1:10,59",John
328,32,"Steep Corner","42,36",Kazan
328,33,Zig-Zag,"55,19",Cap
328,34,"Bumpy Journey","36,37",Madness
328,35,"Labyrinth Pro","2:13,43",John
328,36,"Fruit in the Den","57,08",Zweq
328,37,Jaws,"53,11",Kazan
328,38,Curvaceous,"28,90",Madness
328,39,Haircut,"38,92",John
328,40,"Double Trouble","1:20,41",Kazan
328,41,Framework,"38,17","GRob [NGT]"
328,42,Enduro,"47,45",John
328,43,"He He","56,18",Zweq
328,44,Freefall,"11,46",mr
328,45,Sink,"32,45",Bjenn
328,46,Bowling,"52,44",Zweq
328,47,Enigma,"19,16",Stini
328,48,Downhill,"45,35",Zweq
328,49,"What the Heck","37,95",John
328,50,"Expert System","51,32",Bjenn
328,51,"Tricks Abound","41,79",Kazan
328,52,"Hang Tight","24,51",Jarkko
328,53,Hooked,"17,09",Jarkko
328,54,"Apple Harvest","1:14,72",John
329,1,"Warm Up","14,00",Zweq
329,2,"Flat Track","14,88",Ded
329,3,"Twin Peaks","17,55",Kazan
329,4,"Over and Under","29,06",Zweq
329,5,"Uphill Battle","19,79",Jarkko
329,6,"Long Haul","30,36",milagros
329,7,"Hi Flyer","28,32",Zweq
329,8,Tag,"20,59",Bjenn
329,9,"Tunnel Terror","51,88",Zweq
329,10,"The Steppes","10,79",Zweq
329,11,"Gravity Ride","23,07",Zweq
329,12,"Islands in the Sky","20,65",Honza
329,13,"Hill Legend","13,88",Xiphias
329,14,Loop-de-Loop,"17,61",Zweq
329,15,"Serpents Tale","51,44",Bjenn
329,16,"New Wave","1:23,33",John
329,17,Labyrinth,"53,64",zaraptor
329,18,Spiral,"44,24",_Mika
329,19,Turnaround,"36,02",Zweq
329,20,"Upside Down","57,76",John
329,21,Hangman,"14,37",Kazan
329,22,Slalom,"38,73","Raven [EPO]"
329,23,"Quick Round","35,63","Raven [EPO]"
329,24,"Ramp Frenzy","41,36",Zweq
329,25,Precarious,"24,26",Zweq
329,26,Circuitous,"21,88",Zweq
329,27,"Shelf Life","33,70",Kazan
329,28,"Bounce Back","48,48",Zweq
329,29,Headbanger,"42,64","GRob [NGT]"
329,30,Pipe,"32,89","Jeppe [NL]"
329,31,"Animal Farm","1:10,59",John
329,32,"Steep Corner","42,36",Kazan
329,33,Zig-Zag,"55,19",Cap
329,34,"Bumpy Journey","36,37",Madness
329,35,"Labyrinth Pro","2:13,43",John
329,36,"Fruit in the Den","57,08",Zweq
329,37,Jaws,"53,11",Kazan
329,38,Curvaceous,"28,90",Madness
329,39,Haircut,"38,92",John
329,40,"Double Trouble","1:20,41",Kazan
329,41,Framework,"38,17","GRob [NGT]"
329,42,Enduro,"47,45",John
329,43,"He He","56,08",Labs
329,44,Freefall,"11,46",mr
329,45,Sink,"32,45",Bjenn
329,46,Bowling,"52,44",Zweq
329,47,Enigma,"19,16",Stini
329,48,Downhill,"45,35",Zweq
329,49,"What the Heck","37,95",John
329,50,"Expert System","51,32",Bjenn
329,51,"Tricks Abound","41,79",Kazan
329,52,"Hang Tight","24,51",Jarkko
329,53,Hooked,"17,09",Jarkko
329,54,"Apple Harvest","1:14,72",John
330,1,"Warm Up","14,00",Zweq
330,2,"Flat Track","14,88",Ded
330,3,"Twin Peaks","17,50",Zweq
330,4,"Over and Under","28,95",Zweq
330,5,"Uphill Battle","19,79",Jarkko
330,6,"Long Haul","30,36",milagros
330,7,"Hi Flyer","28,32",Zweq
330,8,Tag,"20,59",Bjenn
330,9,"Tunnel Terror","51,88",Zweq
330,10,"The Steppes","10,79",Zweq
330,11,"Gravity Ride","23,07",Zweq
330,12,"Islands in the Sky","20,65",Honza
330,13,"Hill Legend","13,88",Xiphias
330,14,Loop-de-Loop,"17,61",Zweq
330,15,"Serpents Tale","51,44",Bjenn
330,16,"New Wave","1:23,33",John
330,17,Labyrinth,"53,64",zaraptor
330,18,Spiral,"44,24",_Mika
330,19,Turnaround,"36,02",Zweq
330,20,"Upside Down","57,76",John
330,21,Hangman,"14,37",Kazan
330,22,Slalom,"38,73","Raven [EPO]"
330,23,"Quick Round","35,63","Raven [EPO]"
330,24,"Ramp Frenzy","41,36",Zweq
330,25,Precarious,"24,24","jaytea [OMG]"
330,26,Circuitous,"21,88",Zweq
330,27,"Shelf Life","33,70",Kazan
330,28,"Bounce Back","48,48",Zweq
330,29,Headbanger,"42,52",Madness
330,30,Pipe,"32,89","Jeppe [NL]"
330,31,"Animal Farm","1:10,59",John
330,32,"Steep Corner","42,36",Kazan
330,33,Zig-Zag,"55,19",Cap
330,34,"Bumpy Journey","36,37",Madness
330,35,"Labyrinth Pro","2:13,43",John
330,36,"Fruit in the Den","57,08",Zweq
330,37,Jaws,"53,11",Kazan
330,38,Curvaceous,"28,90",Madness
330,39,Haircut,"38,92",John
330,40,"Double Trouble","1:20,41",Kazan
330,41,Framework,"38,17","GRob [NGT]"
330,42,Enduro,"47,45",John
330,43,"He He","56,08",Labs
330,44,Freefall,"11,46",mr
330,45,Sink,"32,45",Bjenn
330,46,Bowling,"52,44",Zweq
330,47,Enigma,"19,16",Stini
330,48,Downhill,"45,35",Zweq
330,49,"What the Heck","37,95",John
330,50,"Expert System","50,97",John
330,51,"Tricks Abound","41,79",Kazan
330,52,"Hang Tight","24,51",Jarkko
330,53,Hooked,"17,09",Jarkko
330,54,"Apple Harvest","1:14,72",John
331,1,"Warm Up","14,00",Zweq
331,2,"Flat Track","14,88",Ded
331,3,"Twin Peaks","17,50",Zweq
331,4,"Over and Under","28,95",Zweq
331,5,"Uphill Battle","19,79",Jarkko
331,6,"Long Haul","30,36",milagros
331,7,"Hi Flyer","28,32",Zweq
331,8,Tag,"20,59",Bjenn
331,9,"Tunnel Terror","51,88",Zweq
331,10,"The Steppes","10,79",Zweq
331,11,"Gravity Ride","23,07",Zweq
331,12,"Islands in the Sky","20,65",Honza
331,13,"Hill Legend","13,88",Xiphias
331,14,Loop-de-Loop,"17,61",Zweq
331,15,"Serpents Tale","51,44",Bjenn
331,16,"New Wave","1:23,33",John
331,17,Labyrinth,"53,64",zaraptor
331,18,Spiral,"44,24",_Mika
331,19,Turnaround,"36,02",Zweq
331,20,"Upside Down","57,76",John
331,21,Hangman,"14,37",Kazan
331,22,Slalom,"38,73","Raven [EPO]"
331,23,"Quick Round","35,63","Raven [EPO]"
331,24,"Ramp Frenzy","41,36",Zweq
331,25,Precarious,"24,24","jaytea [OMG]"
331,26,Circuitous,"21,88",Zweq
331,27,"Shelf Life","33,70",Kazan
331,28,"Bounce Back","48,48",Zweq
331,29,Headbanger,"42,35","GRob [NGT]"
331,30,Pipe,"32,89","Jeppe [NL]"
331,31,"Animal Farm","1:10,59",John
331,32,"Steep Corner","42,36",Kazan
331,33,Zig-Zag,"55,19",Cap
331,34,"Bumpy Journey","36,37",Madness
331,35,"Labyrinth Pro","2:13,43",John
331,36,"Fruit in the Den","57,08",Zweq
331,37,Jaws,"53,11",Kazan
331,38,Curvaceous,"28,90",Madness
331,39,Haircut,"38,92",John
331,40,"Double Trouble","1:20,41",Kazan
331,41,Framework,"38,17","GRob [NGT]"
331,42,Enduro,"47,45",John
331,43,"He He","56,08",Labs
331,44,Freefall,"11,46",mr
331,45,Sink,"32,45",Bjenn
331,46,Bowling,"52,44",Zweq
331,47,Enigma,"19,16",Stini
331,48,Downhill,"45,35",Zweq
331,49,"What the Heck","37,95",John
331,50,"Expert System","50,71",John
331,51,"Tricks Abound","41,79",Kazan
331,52,"Hang Tight","24,51",Jarkko
331,53,Hooked,"17,09",Jarkko
331,54,"Apple Harvest","1:14,72",John
332,1,"Warm Up","14,00",Zweq
332,2,"Flat Track","14,88",Ded
332,3,"Twin Peaks","17,50",Zweq
332,4,"Over and Under","28,95",Zweq
332,5,"Uphill Battle","19,79",Jarkko
332,6,"Long Haul","30,36",milagros
332,7,"Hi Flyer","28,32",Zweq
332,8,Tag,"20,59",Bjenn
332,9,"Tunnel Terror","51,88",Zweq
332,10,"The Steppes","10,79",Zweq
332,11,"Gravity Ride","23,07",Zweq
332,12,"Islands in the Sky","20,65",Honza
332,13,"Hill Legend","13,88",Xiphias
332,14,Loop-de-Loop,"17,61",Zweq
332,15,"Serpents Tale","51,44",Bjenn
332,16,"New Wave","1:23,33",John
332,17,Labyrinth,"53,64",zaraptor
332,18,Spiral,"44,24",_Mika
332,19,Turnaround,"36,02",Zweq
332,20,"Upside Down","57,76",John
332,21,Hangman,"14,37",Kazan
332,22,Slalom,"38,73","Raven [EPO]"
332,23,"Quick Round","35,63","Raven [EPO]"
332,24,"Ramp Frenzy","41,36",Zweq
332,25,Precarious,"24,24","jaytea [OMG]"
332,26,Circuitous,"21,88",Zweq
332,27,"Shelf Life","33,70",Kazan
332,28,"Bounce Back","48,48",Zweq
332,29,Headbanger,"42,35","GRob [NGT]"
332,30,Pipe,"32,89","Jeppe [NL]"
332,31,"Animal Farm","1:10,59",John
332,32,"Steep Corner","42,36",Kazan
332,33,Zig-Zag,"55,19",Cap
332,34,"Bumpy Journey","36,37",Madness
332,35,"Labyrinth Pro","2:13,43",John
332,36,"Fruit in the Den","57,08",Zweq
332,37,Jaws,"53,11",Kazan
332,38,Curvaceous,"28,90",Madness
332,39,Haircut,"38,92",John
332,40,"Double Trouble","1:20,41",Kazan
332,41,Framework,"38,14",Zweq
332,42,Enduro,"47,45",John
332,43,"He He","56,08",Labs
332,44,Freefall,"11,46",mr
332,45,Sink,"32,45",Bjenn
332,46,Bowling,"52,44",Zweq
332,47,Enigma,"19,16",Stini
332,48,Downhill,"45,35",Zweq
332,49,"What the Heck","37,95",John
332,50,"Expert System","50,71",John
332,51,"Tricks Abound","41,79",Kazan
332,52,"Hang Tight","24,51",Jarkko
332,53,Hooked,"17,09",Jarkko
332,54,"Apple Harvest","1:14,72",John
333,1,"Warm Up","14,00",Zweq
333,2,"Flat Track","14,88",Ded
333,3,"Twin Peaks","17,50",Zweq
333,4,"Over and Under","28,95",Zweq
333,5,"Uphill Battle","19,79",Jarkko
333,6,"Long Haul","30,36",milagros
333,7,"Hi Flyer","28,32",Zweq
333,8,Tag,"20,59",Bjenn
333,9,"Tunnel Terror","51,88",Zweq
333,10,"The Steppes","10,79",Zweq
333,11,"Gravity Ride","23,07",Zweq
333,12,"Islands in the Sky","20,65",Honza
333,13,"Hill Legend","13,88",Xiphias
333,14,Loop-de-Loop,"17,61",Zweq
333,15,"Serpents Tale","51,44",Bjenn
333,16,"New Wave","1:23,33",John
333,17,Labyrinth,"53,64",zaraptor
333,18,Spiral,"44,24",_Mika
333,19,Turnaround,"36,02",Zweq
333,20,"Upside Down","57,76",John
333,21,Hangman,"14,37",Kazan
333,22,Slalom,"38,73","Raven [EPO]"
333,23,"Quick Round","35,63","Raven [EPO]"
333,24,"Ramp Frenzy","41,36",Zweq
333,25,Precarious,"24,24","jaytea [OMG]"
333,26,Circuitous,"21,88",Zweq
333,27,"Shelf Life","33,70",Kazan
333,28,"Bounce Back","48,48",Zweq
333,29,Headbanger,"42,35","GRob [NGT]"
333,30,Pipe,"32,89","Jeppe [NL]"
333,31,"Animal Farm","1:10,59",John
333,32,"Steep Corner","42,36",Kazan
333,33,Zig-Zag,"55,19",Cap
333,34,"Bumpy Journey","36,37",Madness
333,35,"Labyrinth Pro","2:13,43",John
333,36,"Fruit in the Den","57,08",Zweq
333,37,Jaws,"53,11",Kazan
333,38,Curvaceous,"28,90",Madness
333,39,Haircut,"38,72",Kazan
333,40,"Double Trouble","1:20,41",Kazan
333,41,Framework,"38,14",Zweq
333,42,Enduro,"47,45",John
333,43,"He He","56,08",Labs
333,44,Freefall,"11,46",mr
333,45,Sink,"32,45",Bjenn
333,46,Bowling,"52,44",Zweq
333,47,Enigma,"19,16",Stini
333,48,Downhill,"45,35",Zweq
333,49,"What the Heck","37,95",John
333,50,"Expert System","50,71",John
333,51,"Tricks Abound","41,79",Kazan
333,52,"Hang Tight","24,51",Jarkko
333,53,Hooked,"17,09",Jarkko
333,54,"Apple Harvest","1:14,72",John
334,1,"Warm Up","14,00",Zweq
334,2,"Flat Track","14,88",Ded
334,3,"Twin Peaks","17,50",Zweq
334,4,"Over and Under","28,95",Zweq
334,5,"Uphill Battle","19,79",Jarkko
334,6,"Long Haul","30,36",milagros
334,7,"Hi Flyer","28,32",Zweq
334,8,Tag,"20,59",Bjenn
334,9,"Tunnel Terror","51,88",Zweq
334,10,"The Steppes","10,79",Zweq
334,11,"Gravity Ride","23,07",Zweq
334,12,"Islands in the Sky","20,65",Honza
334,13,"Hill Legend","13,88",Xiphias
334,14,Loop-de-Loop,"17,61",Zweq
334,15,"Serpents Tale","51,44",Bjenn
334,16,"New Wave","1:22,80",Kazan
334,17,Labyrinth,"53,64",zaraptor
334,18,Spiral,"44,24",_Mika
334,19,Turnaround,"36,02",Zweq
334,20,"Upside Down","57,76",John
334,21,Hangman,"14,37",Kazan
334,22,Slalom,"38,73","Raven [EPO]"
334,23,"Quick Round","35,47",Madness
334,24,"Ramp Frenzy","40,73","GRob [NGT]"
334,25,Precarious,"24,24","jaytea [OMG]"
334,26,Circuitous,"21,88",Zweq
334,27,"Shelf Life","33,70",Kazan
334,28,"Bounce Back","48,48",Zweq
334,29,Headbanger,"42,35","GRob [NGT]"
334,30,Pipe,"32,89","Jeppe [NL]"
334,31,"Animal Farm","1:10,59",John
334,32,"Steep Corner","42,36",Kazan
334,33,Zig-Zag,"55,19",Cap
334,34,"Bumpy Journey","36,37",Madness
334,35,"Labyrinth Pro","2:13,43",John
334,36,"Fruit in the Den","57,08",Zweq
334,37,Jaws,"53,11",Kazan
334,38,Curvaceous,"28,90",Madness
334,39,Haircut,"38,72",Kazan
334,40,"Double Trouble","1:20,16",Kazan
334,41,Framework,"38,14",Zweq
334,42,Enduro,"47,45",John
334,43,"He He","56,08",Labs
334,44,Freefall,"11,46",mr
334,45,Sink,"32,45",Bjenn
334,46,Bowling,"52,44",Zweq
334,47,Enigma,"19,16",Stini
334,48,Downhill,"43,94",Kazan
334,49,"What the Heck","37,95",John
334,50,"Expert System","50,71",John
334,51,"Tricks Abound","41,79",Kazan
334,52,"Hang Tight","24,51",Jarkko
334,53,Hooked,"17,09",Jarkko
334,54,"Apple Harvest","1:14,72",John
335,1,"Warm Up","14,00",Zweq
335,2,"Flat Track","14,88",Ded
335,3,"Twin Peaks","17,50",Zweq
335,4,"Over and Under","28,95",Zweq
335,5,"Uphill Battle","19,79",Jarkko
335,6,"Long Haul","30,36",milagros
335,7,"Hi Flyer","28,32",Zweq
335,8,Tag,"20,59",Bjenn
335,9,"Tunnel Terror","51,88",Zweq
335,10,"The Steppes","10,79",Zweq
335,11,"Gravity Ride","23,07",Zweq
335,12,"Islands in the Sky","20,65",Honza
335,13,"Hill Legend","13,88",Xiphias
335,14,Loop-de-Loop,"17,61",Zweq
335,15,"Serpents Tale","51,44",Bjenn
335,16,"New Wave","1:22,80",Kazan
335,17,Labyrinth,"53,64",zaraptor
335,18,Spiral,"44,24",_Mika
335,19,Turnaround,"36,02",Zweq
335,20,"Upside Down","57,76",John
335,21,Hangman,"14,37",Kazan
335,22,Slalom,"38,73","Raven [EPO]"
335,23,"Quick Round","35,47",Madness
335,24,"Ramp Frenzy","40,73","GRob [NGT]"
335,25,Precarious,"24,24","jaytea [OMG]"
335,26,Circuitous,"21,88",Zweq
335,27,"Shelf Life","33,70",Kazan
335,28,"Bounce Back","48,48",Zweq
335,29,Headbanger,"42,35","GRob [NGT]"
335,30,Pipe,"32,89","Jeppe [NL]"
335,31,"Animal Farm","1:10,37",Kazan
335,32,"Steep Corner","42,36",Kazan
335,33,Zig-Zag,"55,19",Cap
335,34,"Bumpy Journey","36,37",Madness
335,35,"Labyrinth Pro","2:13,43",John
335,36,"Fruit in the Den","57,08",Zweq
335,37,Jaws,"53,11",Kazan
335,38,Curvaceous,"28,90",Madness
335,39,Haircut,"38,72",Kazan
335,40,"Double Trouble","1:20,16",Kazan
335,41,Framework,"38,14",Zweq
335,42,Enduro,"47,45",John
335,43,"He He","56,08",Labs
335,44,Freefall,"11,46",mr
335,45,Sink,"32,45",Bjenn
335,46,Bowling,"52,44",Zweq
335,47,Enigma,"19,16",Stini
335,48,Downhill,"43,94",Kazan
335,49,"What the Heck","37,95",John
335,50,"Expert System","50,71",John
335,51,"Tricks Abound","41,79",Kazan
335,52,"Hang Tight","24,51",Jarkko
335,53,Hooked,"17,09",Jarkko
335,54,"Apple Harvest","1:14,72",John
336,1,"Warm Up","14,00",Zweq
336,2,"Flat Track","14,88",Ded
336,3,"Twin Peaks","17,50",Zweq
336,4,"Over and Under","28,95",Zweq
336,5,"Uphill Battle","19,79",Jarkko
336,6,"Long Haul","30,36",milagros
336,7,"Hi Flyer","28,32",Zweq
336,8,Tag,"20,59",Bjenn
336,9,"Tunnel Terror","51,88",Zweq
336,10,"The Steppes","10,79",Zweq
336,11,"Gravity Ride","23,07",Zweq
336,12,"Islands in the Sky","20,65",Honza
336,13,"Hill Legend","13,88",Xiphias
336,14,Loop-de-Loop,"17,61",Zweq
336,15,"Serpents Tale","51,44",Bjenn
336,16,"New Wave","1:22,80",Kazan
336,17,Labyrinth,"53,64",zaraptor
336,18,Spiral,"44,24",_Mika
336,19,Turnaround,"36,02",Zweq
336,20,"Upside Down","57,76",John
336,21,Hangman,"14,37",Kazan
336,22,Slalom,"38,73","Raven [EPO]"
336,23,"Quick Round","35,47",Madness
336,24,"Ramp Frenzy","40,73","GRob [NGT]"
336,25,Precarious,"24,24","jaytea [OMG]"
336,26,Circuitous,"21,88",Zweq
336,27,"Shelf Life","33,70",Kazan
336,28,"Bounce Back","48,48",Zweq
336,29,Headbanger,"42,35","GRob [NGT]"
336,30,Pipe,"32,89","Jeppe [NL]"
336,31,"Animal Farm","1:10,37",Kazan
336,32,"Steep Corner","42,36",Kazan
336,33,Zig-Zag,"55,19",Cap
336,34,"Bumpy Journey","36,37",Madness
336,35,"Labyrinth Pro","2:13,43",John
336,36,"Fruit in the Den","57,08",Zweq
336,37,Jaws,"53,11",Kazan
336,38,Curvaceous,"28,90",Madness
336,39,Haircut,"38,72",Kazan
336,40,"Double Trouble","1:20,16",Kazan
336,41,Framework,"38,14",Zweq
336,42,Enduro,"47,45",John
336,43,"He He","56,03",Labs
336,44,Freefall,"11,46",mr
336,45,Sink,"32,45",Bjenn
336,46,Bowling,"52,44",Zweq
336,47,Enigma,"19,16",Stini
336,48,Downhill,"43,94",Kazan
336,49,"What the Heck","37,95",John
336,50,"Expert System","50,71",John
336,51,"Tricks Abound","41,79",Kazan
336,52,"Hang Tight","24,51",Jarkko
336,53,Hooked,"17,09",Jarkko
336,54,"Apple Harvest","1:14,72",John
337,1,"Warm Up","14,00",Zweq
337,2,"Flat Track","14,88",Ded
337,3,"Twin Peaks","17,50",Zweq
337,4,"Over and Under","28,95",Zweq
337,5,"Uphill Battle","19,79",Jarkko
337,6,"Long Haul","30,36",milagros
337,7,"Hi Flyer","27,70",Zweq
337,8,Tag,"20,59",Bjenn
337,9,"Tunnel Terror","51,88",Zweq
337,10,"The Steppes","10,79",Zweq
337,11,"Gravity Ride","23,07",Zweq
337,12,"Islands in the Sky","20,65",Honza
337,13,"Hill Legend","13,88",Xiphias
337,14,Loop-de-Loop,"17,61",Zweq
337,15,"Serpents Tale","51,44",Bjenn
337,16,"New Wave","1:22,80",Kazan
337,17,Labyrinth,"53,41",zaraptor
337,18,Spiral,"44,24",_Mika
337,19,Turnaround,"36,02",Zweq
337,20,"Upside Down","57,76",John
337,21,Hangman,"14,37",Kazan
337,22,Slalom,"38,73","Raven [EPO]"
337,23,"Quick Round","35,47",Madness
337,24,"Ramp Frenzy","40,73","GRob [NGT]"
337,25,Precarious,"24,24","jaytea [OMG]"
337,26,Circuitous,"21,88",Zweq
337,27,"Shelf Life","33,70",Kazan
337,28,"Bounce Back","48,48",Zweq
337,29,Headbanger,"42,35","GRob [NGT]"
337,30,Pipe,"32,89","Jeppe [NL]"
337,31,"Animal Farm","1:10,37",Kazan
337,32,"Steep Corner","42,36",Kazan
337,33,Zig-Zag,"55,19",Cap
337,34,"Bumpy Journey","36,37",Madness
337,35,"Labyrinth Pro","2:12,37",Kazan
337,36,"Fruit in the Den","57,08",Zweq
337,37,Jaws,"53,11",Kazan
337,38,Curvaceous,"28,90",Madness
337,39,Haircut,"38,72",Kazan
337,40,"Double Trouble","1:20,16",Kazan
337,41,Framework,"38,14",Zweq
337,42,Enduro,"47,45",John
337,43,"He He","55,91",Labs
337,44,Freefall,"11,46",mr
337,45,Sink,"32,45",Bjenn
337,46,Bowling,"52,44",Zweq
337,47,Enigma,"19,16",Stini
337,48,Downhill,"43,94",Kazan
337,49,"What the Heck","37,95",John
337,50,"Expert System","50,71",John
337,51,"Tricks Abound","41,79",Kazan
337,52,"Hang Tight","24,51",Jarkko
337,53,Hooked,"17,09",Jarkko
337,54,"Apple Harvest","1:14,72",John
338,1,"Warm Up","14,00",Zweq
338,2,"Flat Track","14,88",Ded
